7060,45.46300109,-73.57156895
6173,45.51908844,-73.56950909
6203,45.50781,-73.57208
6204,45.5081439,-73.57477158
6104,45.5168175,-73.55418831
6114,45.52353,-73.55199
6174,45.51908,-73.5727
6719,45.46072936,-73.63407254
6354,45.471743,-73.613924
6223,45.517,-73.589
6148,45.52729,-73.56463
6253,45.53903178,-73.61431818
6254,45.54006,-73.60897
6119,45.52697,-73.558021
6703,45.55520524,-73.55582308
6170,45.530046,-73.58677
6262,45.53715923,-73.59747648
6012,45.51066,-73.56497
6175,45.52054116,-73.5677509
6118,45.52504754,-73.56003553
6280,45.52450499,-73.5941425
6160,45.53297746,-73.5812223
6706,45.45072998,-73.57257485
7052,45.48300562,-73.56218666
6421,45.541198,-73.590943
6258,45.53702583,-73.59316617
6281,45.5277271,-73.58628362
6158,45.53073,-73.58153
6092,45.49606,-73.57348
6085,45.4952,-73.56328
6018,45.51889,-73.56353
6019,45.5179101,-73.56714338
6145,45.52456565,-73.57207865
6205,45.50971,-73.57354
6218,45.5126137,-73.57372552
6302,45.51563409,-73.60671133
6301,45.51830945,-73.60328615
6215,45.51494,-73.57821
6152,45.53413437,-73.57349217
6049,45.49759505,-73.55523705
6179,45.52060423,-73.57598394
6070,45.5064484,-73.57634872
6112,45.519157,-73.55786
6014,45.51439551,-73.56176555
6009,45.51505176,-73.55922148
6725,45.45085122,-73.5940272
7056,45.4475537,-73.57726336
6026,45.5076289,-73.55187625
6100,45.49659,-73.57851
6097,45.492504,-73.581088
6901,45.51383354,-73.5604459
7037,45.51177336,-73.57481312
6184,45.524673,-73.58255
7027,45.53710474,-73.56914431
6902,45.52162979,-73.56234759
6386,45.54143508,-73.55431437
6393,45.54094395,-73.54714215
6190,45.52671244,-73.58483791
6154,45.53229,-73.57544
7072,45.5230346,-73.56540598
6124,45.531834,-73.553478
6323,45.5396316,-73.63444805
6025,45.50714392,-73.55511904
6058,45.49932551,-73.57176751
6196,45.52129287,-73.58936548
6200,45.5251775,-73.59544605
6233,45.52428648,-73.60497326
6185,45.5491255,-73.60091239
6187,45.52564322,-73.58174801
6207,45.51281295,-73.57701659
6274,45.531164,-73.583695
6195,45.52403655,-73.59014332
6181,45.5173538,-73.58212888
6349,45.4757434,-73.5646007
6052,45.4980302,-73.55266482
6079,45.509864,-73.576105
6147,45.52479,-73.56545
6177,45.5235066,-73.57641309
6221,45.51941,-73.58685
6062,45.4986393,-73.57422709
6406,45.48020823,-73.57759863
6402,45.47266801,-73.58538978
6180,45.5096853,-73.56231675
6313,45.470303,-73.589848
6101,45.479483,-73.61979
6416,45.47735334,-73.61537218
6129,45.53002706,-73.56317639
7054,45.46766565,-73.59391784
6029,45.482779,-73.58452544
6156,45.52773841,-73.57624948
6161,45.53576,-73.57867
6035,45.504803,-73.5612
6067,45.503475,-73.572103
6213,45.51688687,-73.57948154
10002,45.47822787,-73.56965125
6732,45.477923,-73.559038
6098,45.49642,-73.57616
6219,45.5173331,-73.57443631
6157,45.5287456,-73.57865408
6127,45.537877,-73.618323
6905,45.544377,-73.581018
6368,45.55031641,-73.57335806
6095,45.4917542,-73.58397156
6020,45.514784,-73.565338
6211,45.51561,-73.57569
6220,45.51921624,-73.57718021
6138,45.531818,-73.565317
6003,45.51113228,-73.56790714
6324,45.54554156,-73.63474846
6078,45.50708,-73.56917
6910,45.537041,-73.602026
6266,45.54680011,-73.58889341
7033,45.5088541,-73.57792042
6328,45.53948747,-73.6235556
7032,45.52625188,-73.58975839
6188,45.525983,-73.577808
6034,45.5079,-73.563112
6108,45.52844869,-73.551085
6063,45.49947,-73.57591
6073,45.50501,-73.57069
6362,45.547997,-73.58523
6096,45.49356916,-73.56857568
6039,45.500779,-73.558826
6057,45.497697,-73.568646
6137,45.5296926,-73.56740087
6385,45.536178,-73.57641
6176,45.523171,-73.573431
6143,45.52689,-73.57264
6041,45.500674,-73.561082
6268,45.53993218,-73.5993433
6192,45.529802,-73.591766
6182,45.52148456,-73.58498007
6008,45.512734,-73.5611406
6224,45.51829,-73.59235
6903,45.516777,-73.577784
6120,45.5336609,-73.5521968
6408,45.4891,-73.57656
6206,45.51059,-73.57547
6411,45.513338,-73.57295
6142,45.527791,-73.572056
6150,45.53711414,-73.5710031
6271,45.529993,-73.604214
6007,45.51164009,-73.56218398
6093,45.49132175,-73.5878098
6429,45.46714,-73.54259
6371,45.546978,-73.575515
6916,45.544513,-73.571564
6929,45.53133,-73.59155
6350,45.48149081,-73.56475353
7021,45.5183413,-73.61664688
6236,45.5372588,-73.57917041
6270,45.543541,-73.600982
6165,45.53248,-73.58507
6024,45.53222706,-73.56061806
6126,45.53217,-73.55859
6907,45.534136,-73.595478
6136,45.52761627,-73.5891147
6087,45.49302901,-73.56481791
6395,45.55896,-73.548687
6076,45.5580626,-73.5294076
6064,45.50038,-73.57507
6312,45.501302,-73.633161
6015,45.515299,-73.561273
6090,45.49486,-73.57108
6276,45.54298303,-73.60638142
6407,45.48392802,-73.57731164
6017,45.52106924,-73.5637571
6164,45.53295504,-73.58419418
6107,45.493718,-73.579186
6396,45.553879,-73.551761
6417,45.55325,-73.54822
6202,45.510016,-73.570654
6059,45.50068474,-73.57215643
6061,45.50176,-73.57128
6234,45.52697,-73.60261
6189,45.5506977,-73.60953033
6733,45.548931,-73.616837
6151,45.53636889,-73.57141681
6381,45.54577595,-73.56217459
6383,45.55357074,-73.56049418
6717,45.494805,-73.638772
6240,45.505973,-73.629593
7030,45.53340913,-73.57065707
6167,45.53703,-73.58584
6105,45.51937252,-73.55195805
6130,45.5367,-73.56081
6002,45.5392303,-73.54108237
6397,45.5531939,-73.53981435
6355,45.55626146,-73.53741109
6163,45.53543,-73.5822
6321,45.53615281,-73.62242103
6248,45.518593,-73.581566
6729,45.51642655,-73.55811238
6171,45.5195,-73.560269
6117,45.52087,-73.55922
6370,45.557192,-73.569847
6133,45.535614,-73.566014
7050,45.48954486,-73.56413931
6046,45.49871,-73.56671
6113,45.5219,-73.55534
6387,45.547179,-73.551739
6140,45.52980158,-73.57028961
6146,45.52290738,-73.56836379
6749,45.506445,-73.556352
6128,45.53529548,-73.5511601
7002,45.54410128,-73.66738558
6401,45.48791519,-73.5696432
6388,45.550668,-73.549502
6183,45.52241291,-73.58412981
6212,45.51517174,-73.58100235
6264,45.54256975,-73.59214425
6155,45.53092,-73.57674
6139,45.53240768,-73.5647763
6081,45.50537693,-73.5676195
6088,45.489951,-73.567091
6307,45.52017845,-73.57942387
6032,45.50623,-73.55976
7018,45.5428577,-73.53826404
6409,45.48621939,-73.57374698
6384,45.545425,-73.556527
6047,45.5076617,-73.57885992
6434,45.47742856,-73.60016942
6257,45.536299,-73.607773
6197,45.53895776,-73.58243197
7066,45.50706886,-73.56124587
7076,45.49133952,-73.58077502
6005,45.50023355,-73.57112646
6921,45.48401829,-73.5634366
6065,45.4996771,-73.57884854
6149,45.53867,-73.56936
6131,45.533924,-73.562425
6702,45.569789,-73.548081
6739,45.58077,-73.544766
6316,45.49645715,-73.62015456
7074,45.51809144,-73.56183395
6194,45.48885477,-73.58359337
6432,45.48697062,-73.58929306
6066,45.5014018,-73.5718136
6084,45.489609,-73.582445
7026,45.5270411,-73.59347057
6375,45.477249,-73.587238
6709,45.461685,-73.584039
7080,45.50440747,-73.57254267
6380,45.551584,-73.561916
6178,45.5222776,-73.5775906
6230,45.52210956,-73.59620042
6379,45.463257,-73.575621
6040,45.5028,-73.55917
6102,45.493034,-73.583836
6159,45.49589439,-73.56009722
6267,45.54475,-73.5949
6705,45.456365,-73.57614
6166,45.5341,-73.58852
6186,45.52955901,-73.58760189
6419,45.491513,-73.633649
6398,45.55223976,-73.54412735
6042,45.500675,-73.565354
6436,45.4864521,-73.59523416
6027,45.5022921,-73.57325211
6744,45.456355,-73.597557
6742,45.462362,-73.59665
6153,45.532674,-73.571776
7011,45.47843159,-73.62489939
6315,45.49685054,-73.62331957
7003,45.55606493,-73.65350246
6210,45.55069207,-73.65636706
7014,45.50452519,-73.61798596
6426,45.45948769,-73.57209206
6216,45.51496,-73.58503
7016,45.58275716,-73.54244292
6051,45.529686,-73.601728
6237,45.532013,-73.580541
6394,45.54713259,-73.54368478
6346,45.54459353,-73.53779465
6038,45.49975,-73.55566
6252,45.53318,-73.61544
6503,45.5303513,-73.62439245
6727,45.48489566,-73.56011868
6329,45.54176572,-73.62612784
7031,45.52292359,-73.57751615
7034,45.52258374,-73.59358858
6208,45.51069,-73.57805
6750,45.53349556,-73.56693149
6249,45.53696,-73.61199
6712,45.4379138,-73.58274043
6169,45.52742617,-73.57991807
6031,45.50449,-73.5592
6305,45.514379,-73.610871
6309,45.456049,-73.571877
6250,45.53678525,-73.61488796
7013,45.46431547,-73.62556994
7010,45.45923306,-73.63740515
6243,45.52068774,-73.6084279
6415,45.4703,-73.6162
6036,45.5042453,-73.55354458
6050,45.4986731,-73.55256289
6235,45.52654332,-73.59823287
6123,45.523217,-73.558187
6083,45.50409489,-73.56869638
6731,45.564353,-73.571244
6306,45.510086,-73.611429
6201,45.5235442,-73.58733237
6414,45.48007342,-73.58547896
6111,45.52620614,-73.54925036
6199,45.52516404,-73.59930575
6926,45.524634,-73.578755
6060,45.50015,-73.56928
6013,45.51354221,-73.56287062
6918,45.550769,-73.57711
6094,45.525669,-73.593016
6433,45.4829,-73.591
6251,45.534377,-73.612278
6331,45.543376,-73.632267
6023,45.51086,-73.54983
6344,45.535189,-73.617459
7019,45.54957635,-73.54190379
7017,45.55302674,-73.53238195
7071,45.4957891,-73.58259559
7081,45.49147763,-73.58616423
6435,45.4816,-73.6
6072,45.50171495,-73.57413054
6724,45.471926,-73.58247
6279,45.55158237,-73.59915555
6376,45.5529231,-73.56575198
7039,45.54376315,-73.56772006
6743,45.494514,-73.583368
6304,45.515617,-73.614991
7067,45.50625103,-73.57139066
6405,45.48203995,-73.57486278
6217,45.51897703,-73.58363156
6423,45.496302,-73.629822
6366,45.510042,-73.624835
6278,45.55001,-73.59576
6043,45.50206,-73.56295
6700,45.550056,-73.534576
6141,45.53227,-73.56828
6391,45.544136,-73.545609
7057,45.45789353,-73.56752824
7063,45.54140623,-73.63007069
6330,45.54078005,-73.6304006
6373,45.54722665,-73.56986985
6310,45.50540325,-73.62116575
6125,45.499757,-73.629298
7022,45.5223176,-73.60693127
6708,45.50372674,-73.56170386
6134,45.537964,-73.562643
6363,45.46904609,-73.61857474
6260,45.538589,-73.586302
6261,45.54458,-73.588069
6245,45.5225858,-73.61265779
6232,45.52502123,-73.61073732
6303,45.514905,-73.619682
6716,45.563947,-73.655573
6228,45.527363,-73.607723
6259,45.540881,-73.584157
7005,45.56735206,-73.65378745
6263,45.4711616,-73.62720609
7012,45.50119451,-73.62062529
6115,45.46691425,-73.63170415
6919,45.552649,-73.581185
6122,45.53057,-73.54913
7069,45.50499345,-73.57170314
6343,45.55073715,-73.61522198
6227,45.52111622,-73.59478354
6004,45.50922852,-73.55446994
7078,45.53463753,-73.55996035
6413,45.5034501,-73.56840402
7029,45.53805998,-73.58337676
6048,45.4979738,-73.55614096
7041,45.55391377,-73.57141882
6718,45.466569,-73.623295
7043,45.54971373,-73.56384829
6277,45.54918032,-73.59385818
6715,45.44440817,-73.5755682
6427,45.47069643,-73.56542241
6927,45.50723,-73.615085
6928,45.500035,-73.618105
6707,45.456498,-73.58214363
6720,45.5594818,-73.535496
6428,45.45998578,-73.54395568
6011,45.5140873,-73.55230004
7035,45.53922374,-73.5738368
6701,45.5639212,-73.5489124
6420,45.484489,-73.628834
6121,45.53531111,-73.55531484
7058,45.46107799,-73.567307
7059,45.45324567,-73.57681476
6037,45.50197438,-73.55515659
6404,45.485889,-73.577514
6198,45.52974,-73.59527
6001,45.50931029,-73.55443105
6738,45.50233,-73.566497
6053,45.502326,-73.565138
6269,45.53431098,-73.5499692
6721,45.57713595,-73.54628921
6082,45.550613,-73.582883
6389,45.541484,-73.612441
5002,45.53370329,-73.51528287
6347,45.559199,-73.599658
6360,45.553215,-73.58752
6332,45.542579,-73.636557
6367,45.547362,-73.579221
6377,45.47968,-73.56385
6369,45.45635829,-73.64013027
6412,45.553262,-73.638615
6422,45.5536,-73.6616
6710,45.55899974,-73.65841359
6191,45.531401,-73.612674
6736,45.55670792,-73.67063373
6904,45.542055,-73.597793
7053,45.48091407,-73.56846035
6908,45.53334868,-73.60113569
6722,45.57278891,-73.54031324
7048,45.44653424,-73.60354088
6225,45.520188,-73.590559
5004,45.539824,-73.508752
5007,45.523854,-73.519677
5006,45.53722604,-73.49506706
7025,45.52793332,-73.60122251
6091,45.49172173,-73.57688951
6075,45.508356,-73.580498
5003,45.52951222,-73.51769149
7024,45.52682312,-73.58596038
6374,45.55321516,-73.56949568
7051,45.44990081,-73.60025119
6726,45.560742,-73.65041
6016,45.472503,-73.539285
6231,45.52282094,-73.60129595
6229,45.52116132,-73.58561575
6917,45.54998583,-73.64796638
7009,45.57379782,-73.55034471
6906,45.5313272,-73.5978882
6912,45.53550591,-73.6038816
7006,45.54764848,-73.6655657
6033,45.55846015,-73.58342975
6723,45.564944,-73.577639
6747,45.5306,-73.614616
6314,45.529219,-73.574777
6255,45.53848,-73.60556
6226,45.575707,-73.561562
7020,45.54369875,-73.55367333
6162,45.5398326,-73.57555881
6752,45.5262464,-73.61374676
7064,45.539966,-73.63814145
6103,45.538799,-73.552496
7004,45.54983321,-73.64063255
5005,45.53637796,-73.51264223
7023,45.56169027,-73.61051202
6502,45.5063732,-73.52457672
6214,45.51735,-73.56906
6021,45.51453084,-73.56847107
6209,45.51252,-73.57062
6044,45.52146073,-73.57061416
6345,45.554931,-73.610711
7062,45.49702385,-73.55922265
6338,45.53115128,-73.63216549
6336,45.54279435,-73.61810535
6335,45.54467,-73.621581
6930,45.55984236,-73.61544728
6333,45.547218,-73.631103
6273,45.546939,-73.602616
7044,45.57932497,-73.57050419
6361,45.5496859,-73.59115452
6168,45.53087132,-73.59834552
6311,45.53490401,-73.60937744
6915,45.53237206,-73.60643249
6358,45.55193736,-73.59392792
6704,45.561594,-73.585643
6746,45.52357479,-73.62344295
7045,45.53472726,-73.61479282
6364,45.54991069,-73.55826259
7040,45.5295165,-73.61063808
6753,45.57354143,-73.57492275
6022,45.5417292,-73.56549382
7065,45.54366708,-73.60562906
6116,45.523584,-73.560941
6341,45.467369,-73.570769
6327,45.53985704,-73.62038255
6713,45.56822507,-73.57943594
6425,45.462742,-73.565845
6265,45.53854352,-73.57613347
6728,45.52679805,-73.62421274
6322,45.53873795,-73.62802148
6275,45.544828,-73.610458
6222,45.5176432,-73.5889283
6714,45.43443353,-73.586694
6110,45.529033,-73.54641
6340,45.544867,-73.614841
7055,45.48118441,-73.57934877
6923,45.54739745,-73.60766351
7015,45.43074022,-73.59191083
6741,45.48691857,-73.56942862
6754,45.45759682,-73.5905286
6924,45.54970408,-73.60551238
6132,45.52915521,-73.55941057
6925,45.55313379,-73.60271752
7079,45.50002453,-73.56050067
6735,45.561396,-73.601544
7073,45.52319305,-73.55585128
7046,45.55479651,-73.57432097
7008,45.55078328,-73.62089753
6418,45.4744193,-73.60405862
6403,45.48485914,-73.57158512
6737,45.552123,-73.630103
6372,45.5451997,-73.57645065
6734,45.54211889,-73.6225471
6410,45.54640752,-73.63842845
6247,45.53228146,-73.61099146
6193,45.521495,-73.596758
7007,45.51378024,-73.63246322
6711,45.531938,-73.617842
6913,45.533348,-73.605834
7038,45.51439281,-73.57504249
7042,45.53233065,-73.62018675
6730,45.570081,-73.573047
6357,45.556905,-73.58925
7070,45.47993042,-73.55592102
6748,45.49282531,-73.55797827
7028,45.52774828,-73.59743893
7049,45.4908736,-73.56238917
7068,45.48760116,-73.56518537
6006,45.55789546,-73.5765291
7061,45.54039621,-73.61681789
7075,45.57694445,-73.54045272
7077,45.52637124,-73.54622005
6109,45.51341276,-73.53825331
6501,45.513409,-73.53355408
6504,45.521769,-73.534859
6356,45.4771,-73.6212
6745,45.50380539,-73.56817871
7047,45.4939857,-73.56327944
7036,45.5182634,-73.59577462
6339,45.47514154,-73.62350464
6068,45.50297,-73.57505
6246,45.52027054,-73.61484915
6086,45.49359556,-73.56196404
6424,45.503063,-73.573986
6272,45.54583835,-73.59903216
6099,45.49815109,-73.57760936
6089,45.52783941,-73.5948211
6080,45.47413823,-73.60359728
6241,45.51948874,-73.59849572
6359,45.50260227,-73.52750301
6106,45.52114,-73.54926
6334,45.52686968,-73.626616
7001,45.51228321,-73.5618259
